# OpenSignals Text File Format. Version 1
# {"98:D3:41:FD:4F:1F": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:41:FD:4F:1F", "device connection": "BTH98:D3:41:FD:4F:1F", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1281, "comments": "", "keywords": "", "mode": 2, "sync interval": 2, "date": "2021-2-12", "time": "14:14:16.542", "channels": [5], "sensor": ["ACCBITREV"], "label": ["A5"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A5"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
13	1	0	0	0	536	
14	1	0	0	0	530	
15	1	0	0	0	529	
0	1	0	0	0	534	
1	1	0	0	0	534	
2	1	0	0	0	529	
3	1	0	0	0	530	
4	1	0	0	0	535	
5	1	0	0	0	529	
6	1	0	0	0	525	
7	1	0	0	0	533	
8	1	0	0	0	547	
9	1	0	0	0	550	
10	1	0	0	0	542	
11	1	0	0	0	545	
12	1	0	0	0	547	
13	1	0	0	0	545	
14	1	0	0	0	544	
15	1	0	0	0	546	
0	1	0	0	0	553	
1	1	0	0	0	551	
2	1	0	0	0	543	
3	1	0	0	0	551	
4	1	0	0	0	558	
5	1	0	0	0	550	
6	1	0	0	0	549	
7	0	0	0	0	555	
8	0	0	0	0	556	
9	0	0	0	0	545	
10	0	0	0	0	564	
11	0	0	0	0	572	
12	0	0	0	0	494	
13	0	0	0	0	395	
14	0	0	0	0	495	
15	0	0	0	0	561	
0	0	0	0	0	557	
1	0	0	0	0	524	
2	0	0	0	0	516	
3	0	0	0	0	529	
4	0	0	0	0	533	
5	0	0	0	0	532	
6	0	0	0	0	522	
7	0	0	0	0	530	
8	0	0	0	0	535	
9	0	0	0	0	533	
10	0	0	0	0	526	
11	0	0	0	0	526	
12	0	0	0	0	527	
13	0	0	0	0	519	
14	0	0	0	0	514	
15	0	0	0	0	519	
0	0	0	0	0	521	
1	0	0	0	0	514	
2	0	0	0	0	513	
3	0	0	0	0	521	
4	0	0	0	0	527	
5	0	0	0	0	519	
6	0	0	0	0	524	
7	0	0	0	0	536	
8	0	0	0	0	532	
9	0	0	0	0	518	
10	0	0	0	0	504	
11	0	0	0	0	507	
12	0	0	0	0	517	
13	0	0	0	0	517	
14	0	0	0	0	508	
15	0	0	0	0	514	
0	0	0	0	0	512	
1	0	0	0	0	497	
2	0	0	0	0	491	
3	0	0	0	0	499	
4	0	0	0	0	503	
5	0	0	0	0	519	
6	0	0	0	0	543	
7	0	0	0	0	561	
8	0	0	0	0	578	
9	0	0	0	0	549	
10	0	0	0	0	522	
11	0	0	0	0	525	
12	0	0	0	0	537	
13	0	0	0	0	521	
14	0	0	0	0	508	
15	0	0	0	0	536	
0	0	0	0	0	545	
1	0	0	0	0	534	
2	0	0	0	0	514	
3	0	0	0	0	506	
4	0	0	0	0	506	
5	0	0	0	0	494	
6	0	0	0	0	486	
7	0	0	0	0	491	
8	0	0	0	0	496	
9	0	0	0	0	488	
10	0	0	0	0	480	
11	0	0	0	0	484	
12	0	0	0	0	489	
13	0	0	0	0	487	
14	0	0	0	0	490	
15	0	0	0	0	509	
0	0	0	0	0	512	
