# OpenSignals Text File Format. Version 1
# {"98:D3:41:FD:4F:1F": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:41:FD:4F:1F", "device connection": "BTH98:D3:41:FD:4F:1F", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1281, "comments": "", "keywords": "", "mode": 2, "sync interval": 2, "date": "2021-2-5", "time": "10:32:38.697", "channels": [5], "sensor": ["ACCBITREV"], "label": ["A5"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A5"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
1	1	0	0	0	635	
2	1	0	0	0	605	
3	1	0	0	0	597	
4	1	0	0	0	600	
5	1	0	0	0	609	
6	1	0	0	0	609	
7	1	0	0	0	607	
8	1	0	0	0	612	
9	1	0	0	0	619	
10	1	0	0	0	620	
11	1	0	0	0	620	
12	1	0	0	0	625	
13	1	0	0	0	625	
14	1	0	0	0	617	
15	1	0	0	0	608	
0	1	0	0	0	607	
1	1	0	0	0	607	
2	1	0	0	0	604	
3	1	0	0	0	607	
4	1	0	0	0	615	
5	1	0	0	0	622	
6	1	0	0	0	605	
7	1	0	0	0	612	
8	1	0	0	0	617	
9	0	0	0	0	636	
10	0	0	0	0	614	
11	0	0	0	0	600	
12	0	0	0	0	609	
13	0	0	0	0	613	
14	0	0	0	0	588	
15	0	0	0	0	584	
0	0	0	0	0	599	
1	0	0	0	0	600	
2	0	0	0	0	609	
3	0	0	0	0	608	
4	0	0	0	0	611	
5	0	0	0	0	609	
6	0	0	0	0	606	
7	0	0	0	0	591	
8	0	0	0	0	600	
9	0	0	0	0	609	
10	0	0	0	0	610	
11	0	0	0	0	601	
12	0	0	0	0	611	
13	0	0	0	0	614	
14	0	0	0	0	611	
15	0	0	0	0	606	
0	0	0	0	0	614	
1	0	0	0	0	624	
2	0	0	0	0	622	
3	0	0	0	0	613	
4	0	0	0	0	612	
5	0	0	0	0	614	
6	0	0	0	0	609	
7	0	0	0	0	602	
8	0	0	0	0	610	
9	0	0	0	0	615	
10	0	0	0	0	605	
11	0	0	0	0	609	
12	0	0	0	0	614	
13	0	0	0	0	620	
14	0	0	0	0	611	
15	0	0	0	0	608	
0	0	0	0	0	612	
1	0	0	0	0	620	
2	0	0	0	0	615	
3	0	0	0	0	615	
4	0	0	0	0	613	
5	0	0	0	0	614	
6	0	0	0	0	608	
7	0	0	0	0	601	
8	0	0	0	0	614	
9	0	0	0	0	638	
10	0	0	0	0	612	
11	0	0	0	0	610	
12	0	0	0	0	613	
13	0	0	0	0	616	
14	0	0	0	0	613	
15	0	0	0	0	610	
0	0	0	0	0	608	
1	0	0	0	0	633	
2	0	0	0	0	626	
3	0	0	0	0	625	
4	0	0	0	0	629	
5	0	0	0	0	629	
6	0	0	0	0	612	
7	0	0	0	0	595	
8	0	0	0	0	596	
9	0	0	0	0	603	
10	0	0	0	0	598	
11	0	0	0	0	594	
12	0	0	0	0	600	
13	0	0	0	0	609	
14	0	0	0	0	616	
15	0	0	0	0	621	
0	0	0	0	0	633	
1	0	0	0	0	638	
2	0	0	0	0	615	
3	0	0	0	0	595	
4	0	0	0	0	593	
5	0	0	0	0	605	
6	0	0	0	0	606	
7	0	0	0	0	604	
8	0	0	0	0	615	
9	0	0	0	0	624	
10	0	0	0	0	619	
