# OpenSignals Text File Format. Version 1
# {"98:D3:41:FD:4F:1F": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:41:FD:4F:1F", "device connection": "BTH98:D3:41:FD:4F:1F", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1281, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2021-2-5", "time": "10:26:52.780", "channels": [5], "sensor": ["ACCBITREV"], "label": ["A5"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A5"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	617	
1	0	0	0	0	595	
2	0	0	0	0	556	
3	0	0	0	0	553	
4	0	0	0	0	570	
5	0	0	0	0	598	
6	0	0	0	0	667	
7	0	0	0	0	721	
8	0	0	0	0	695	
9	0	0	0	0	631	
10	0	0	0	0	569	
11	0	0	0	0	543	
12	0	0	0	0	537	
13	0	0	0	0	553	
14	0	0	0	0	591	
15	0	0	0	0	654	
0	0	0	0	0	702	
1	0	0	0	0	721	
2	0	0	0	0	691	
3	0	0	0	0	646	
4	0	0	0	0	624	
5	0	0	0	0	624	
6	0	0	0	0	641	
7	0	0	0	0	635	
8	0	0	0	0	647	
9	0	0	0	0	671	
10	0	0	0	0	667	
11	0	0	0	0	645	
12	0	0	0	0	608	
13	0	0	0	0	579	
14	0	0	0	0	613	
15	0	0	0	0	688	
0	0	0	0	0	748	
1	0	0	0	0	764	
2	0	0	0	0	735	
3	0	0	0	0	671	
4	0	0	0	0	637	
5	0	0	0	0	622	
6	0	0	0	0	625	
7	0	0	0	0	658	
8	0	0	0	0	691	
9	0	0	0	0	707	
10	0	0	0	0	719	
11	0	0	0	0	721	
12	0	0	0	0	712	
13	0	0	0	0	703	
14	0	0	0	0	714	
15	0	0	0	0	743	
0	0	0	0	0	751	
1	0	0	0	0	716	
2	0	0	0	0	670	
3	0	0	0	0	653	
4	0	0	0	0	674	
5	0	0	0	0	708	
6	0	0	0	0	724	
7	0	0	0	0	726	
8	0	0	0	0	718	
9	0	0	0	0	689	
10	0	0	0	0	664	
11	0	0	0	0	657	
12	0	0	0	0	654	
13	0	0	0	0	647	
14	0	0	0	0	640	
15	0	0	0	0	641	
0	0	0	0	0	646	
1	0	0	0	0	638	
2	0	0	0	0	633	
3	0	0	0	0	640	
4	0	0	0	0	644	
5	0	0	0	0	631	
6	0	0	0	0	614	
7	0	0	0	0	608	
8	0	0	0	0	604	
9	0	0	0	0	592	
10	0	0	0	0	581	
11	0	0	0	0	593	
12	0	0	0	0	611	
13	0	0	0	0	615	
14	0	0	0	0	615	
15	0	0	0	0	620	
0	0	0	0	0	618	
1	0	0	0	0	598	
2	0	0	0	0	585	
3	0	0	0	0	581	
4	0	0	0	0	585	
5	0	0	0	0	591	
6	0	0	0	0	590	
7	0	0	0	0	590	
8	0	0	0	0	595	
9	0	0	0	0	599	
10	0	0	0	0	583	
11	0	0	0	0	574	
12	0	0	0	0	582	
13	0	0	0	0	587	
14	0	0	0	0	581	
15	0	0	0	0	579	
0	0	0	0	0	587	
1	0	0	0	0	589	
2	0	0	0	0	587	
3	0	0	0	0	586	
4	0	0	0	0	592	
5	0	0	0	0	595	
6	0	0	0	0	586	
7	0	0	0	0	583	
8	0	0	0	0	582	
9	0	0	0	0	564	
10	0	0	0	0	544	
11	0	0	0	0	531	
12	0	0	0	0	536	
13	0	0	0	0	540	
14	0	0	0	0	523	
15	0	0	0	0	535	
0	0	0	0	0	557	
1	0	0	0	0	560	
2	0	0	0	0	544	
3	0	0	0	0	527	
4	0	0	0	0	507	
5	0	0	0	0	491	
6	0	0	0	0	481	
7	0	0	0	0	483	
8	0	0	0	0	504	
9	0	0	0	0	510	
10	0	0	0	0	498	
11	0	0	0	0	489	
12	0	0	0	0	489	
13	0	0	0	0	485	
14	0	0	0	0	473	
15	0	0	0	0	479	
0	0	0	0	0	486	
1	0	0	0	0	464	
2	0	0	0	0	463	
3	0	0	0	0	473	
4	0	0	0	0	492	
5	0	0	0	0	494	
6	0	0	0	0	464	
7	0	0	0	0	451	
8	0	0	0	0	444	
9	0	0	0	0	431	
10	0	0	0	0	427	
11	0	0	0	0	453	
12	0	0	0	0	483	
13	0	0	0	0	483	
14	0	0	0	0	486	
15	0	0	0	0	503	
0	0	0	0	0	517	
1	0	0	0	0	511	
2	0	0	0	0	504	
3	0	0	0	0	505	
4	0	0	0	0	505	
5	0	0	0	0	513	
6	0	0	0	0	530	
7	0	0	0	0	566	
8	0	0	0	0	577	
9	0	0	0	0	498	
10	0	0	0	0	435	
11	0	0	0	0	409	
12	0	0	0	0	423	
13	0	0	0	0	493	
14	0	0	0	0	554	
15	0	0	0	0	620	
0	0	0	0	0	656	
1	0	0	0	0	619	
2	0	0	0	0	547	
3	0	0	0	0	494	
4	0	0	0	0	475	
5	0	0	0	0	490	
6	0	0	0	0	532	
7	0	0	0	0	643	
8	0	0	0	0	724	
9	0	0	0	0	723	
10	0	0	0	0	657	
11	0	0	0	0	599	
12	0	0	0	0	590	
13	0	0	0	0	572	
14	0	0	0	0	582	
15	0	0	0	0	639	
0	0	0	0	0	680	
1	0	0	0	0	655	
2	0	0	0	0	568	
3	0	0	0	0	552	
4	0	0	0	0	581	
5	0	0	0	0	623	
6	0	0	0	0	662	
7	0	0	0	0	679	
8	0	0	0	0	665	
9	0	0	0	0	643	
10	0	0	0	0	605	
11	0	0	0	0	577	
12	0	0	0	0	572	
13	0	0	0	0	579	
14	0	0	0	0	601	
15	0	0	0	0	657	
0	0	0	0	0	703	
1	0	0	0	0	677	
2	0	0	0	0	600	
3	0	0	0	0	578	
4	0	0	0	0	592	
5	0	0	0	0	599	
6	0	0	0	0	603	
7	0	0	0	0	632	
8	0	0	0	0	666	
9	0	0	0	0	665	
10	0	0	0	0	633	
11	0	0	0	0	620	
12	0	0	0	0	639	
13	0	0	0	0	643	
14	0	0	0	0	630	
15	0	0	0	0	638	
0	0	0	0	0	655	
1	0	0	0	0	679	
2	0	0	0	0	722	
3	0	0	0	0	741	
4	0	0	0	0	708	
5	0	0	0	0	677	
6	0	0	0	0	673	
7	0	0	0	0	684	
8	0	0	0	0	702	
9	0	0	0	0	725	
10	0	0	0	0	740	
11	0	0	0	0	752	
12	0	0	0	0	747	
13	0	0	0	0	730	
14	0	0	0	0	725	
15	0	0	0	0	736	
0	0	0	0	0	739	
1	0	0	0	0	723	
2	0	0	0	0	704	
3	0	0	0	0	697	
4	0	0	0	0	711	
5	0	0	0	0	721	
6	0	0	0	0	719	
7	0	0	0	0	712	
8	0	0	0	0	696	
9	0	0	0	0	672	
10	0	0	0	0	644	
11	0	0	0	0	650	
12	0	0	0	0	670	
13	0	0	0	0	663	
14	0	0	0	0	646	
15	0	0	0	0	651	
0	0	0	0	0	667	
1	0	0	0	0	661	
2	0	0	0	0	652	
3	0	0	0	0	659	
4	0	0	0	0	679	
5	0	0	0	0	668	
6	0	0	0	0	664	
7	0	0	0	0	638	
8	0	0	0	0	591	
9	0	0	0	0	556	
10	0	0	0	0	550	
11	0	0	0	0	571	
12	0	0	0	0	601	
13	0	0	0	0	605	
14	0	0	0	0	587	
15	0	0	0	0	571	
0	0	0	0	0	568	
1	0	0	0	0	576	
2	0	0	0	0	591	
3	0	0	0	0	608	
4	0	0	0	0	604	
5	0	0	0	0	593	
6	0	0	0	0	591	
7	0	0	0	0	582	
8	0	0	0	0	548	
9	0	0	0	0	528	
10	0	0	0	0	515	
11	0	0	0	0	525	
12	0	0	0	0	527	
13	0	0	0	0	509	
14	0	0	0	0	501	
15	0	0	0	0	493	
0	0	0	0	0	452	
1	0	0	0	0	436	
2	0	0	0	0	457	
3	0	0	0	0	492	
4	0	0	0	0	500	
5	0	0	0	0	465	
6	0	0	0	0	408	
7	0	0	0	0	372	
8	0	0	0	0	366	
9	0	0	0	0	364	
10	0	0	0	0	370	
11	0	0	0	0	382	
12	0	0	0	0	382	
13	0	0	0	0	364	
